@relation obj6-train

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute clase {false,true}

@data
0.000345,0.00152,0.00166,0.002262,0.000941,0.000465,0.000628,0.001071,0.001657,0.003132,0.004001,0.00543,0.005098,0.005166,0.004681,0.003848,0.004144,0.006826,0.008005,0.009583,0.009655,0,0.010339,0.009378,0.008617,0.007376,0.006729,0.005452,0.003558,0.003926,0.002852,0.002497,0.001413,0,0.001064,0.001081,0.000905,0.00085,0.00099,0.001097,0.001204,0.002679,0.003193,0.004694,0,0.286053,0.506902,0.207045,0,0,0,0,true
0.003617,0.011016,0.004248,0.002493,0.002412,0.002979,0.004036,0.003975,0.002516,0.002689,0.00278,0.001764,0.00152,0.001715,0.001826,0.001917,0.002266,0.003558,0.003564,0.003867,0.004505,0,0.005576,0.006439,0.006956,0.007744,0.007887,0.009111,0.007194,0.007171,0.005684,0.002188,0.001257,0,0.002985,0.003835,0.001576,0.001647,0.002096,0.00154,0.000648,0.000205,0.000205,0.000599,0,0.168379,0.250347,0.383545,0.197728,0,0,0,false
0.033451,0.035342,0.026872,0.034906,0.061807,0.034795,0.033096,0.025215,0.01762,0.012458,0.010462,0.01207,0.008581,0.004316,0.003743,0.003171,0.003385,0.001969,0.002227,0.003262,0.003962,0,0.005645,0.007054,0.006615,0.00736,0.006774,0.006387,0.002822,0.002575,0.001579,0.000202,0.000003,0,0.000023,0.000003,0.000003,0,0.000007,0,0.000007,0.00002,0.000007,0.00001,0.052909,0.344785,0,0.102927,0.129476,0.09836,0.064187,0.207357,false
0.069046,0.051784,0.028105,0.021937,0.02238,0.015677,0.01763,0.018079,0.022809,0.018636,0.017637,0.01776,0.013132,0.00734,0.008558,0.009805,0.011709,0.009245,0.007386,0.006475,0.00543,0,0.004707,0.004167,0.004251,0.003864,0.003835,0.002194,0.000654,0.000719,0.000778,0.000654,0.00069,0,0.000827,0.00082,0.000638,0.000452,0.000244,0.00026,0.000264,0.000309,0.000472,0.001003,0,0.119184,0.113651,0.236531,0.518939,0.001642,0.009802,0.000251,false
0.000042,0.000251,0.000374,0.000736,0.000918,0.001061,0.001217,0.001475,0.001689,0.00307,0.004867,0.006999,0.006963,0.005531,0.005596,0.005798,0.008926,0.006673,0.006123,0.005876,0.006527,0,0.019818,0.02277,0.014707,0.008532,0.006999,0.00833,0.004655,0.004118,0.003887,0.00154,0.000439,0,0.000387,0.000313,0.000163,0.000127,0.000104,0.000127,0.000169,0.002926,0.001748,0.002021,0.032869,0.15312,0.266193,0.235364,0.152148,0.125001,0.021443,0.013863,false
0.000003,0.000065,0.000085,0.000179,0.000511,0.000811,0.001475,0.00123,0.002044,0.001784,0.001891,0.001504,0.001572,0.004574,0.005723,0.005846,0.007135,0.012728,0.01416,0.012122,0.011084,0,0.010296,0.011335,0.010498,0.011097,0.010967,0.011748,0.001937,0.002054,0.001188,0.000807,0.000973,0,0.001699,0.001921,0.002327,0.002438,0.000417,0.000029,0.000033,0.000029,0.000016,0.000062,0,0,1,0,0,0,0,0,false
0.000029,0.000124,0.000205,0.000439,0.000622,0.000889,0.000908,0.000941,0.00083,0.000742,0.000947,0.001009,0.001045,0.005394,0.003926,0.003981,0.004134,0.005404,0.003883,0.004782,0.003154,0.004733,0.00484,0.005775,0.005827,0.006263,0.006123,0.013132,0.005638,0.005348,0.005436,0.006748,0.004919,0.002152,0.000449,0.000319,0.000153,0.000143,0.000068,0.000055,0.000072,0.000156,0.000199,0.000316,0,0.566342,0.296026,0.088364,0.047554,0.001713,0,0,false
0.089186,0,0,0,0,0,0.244098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011094,0,0,0,0.00623,0,0,0,0,0,0,0,0,0,0,0.000003,0,0,0,0,0,0,0,0.793936,0.206064,0,0,0,0,0,0,false
0.00001,0.000033,0.000072,0.000039,0.000072,0.000036,0.000042,0.000033,0.000072,0.000055,0.000062,0.000033,0.000042,0.000456,0.000449,0.000527,0.00054,0.000807,0.000596,0.000846,0.000843,0,0.000609,0.000596,0.00054,0.000456,0.000433,0.000576,0.001283,0.001494,0.001081,0.00568,0.004212,0,0.0089,0.012145,0.020186,0.004251,0.027493,0.018639,0.010072,0.000313,0.000218,0.000316,0,0.432834,0.567166,0,0,0,0,0,false
0.000003,0,0,0.000003,0.000003,0,0.000007,0.000003,0.000003,0.000016,0,0.000003,0.00002,0.000033,0.000016,0.000046,0.000023,0.000036,0.000049,0.000062,0.000065,0.000091,0,0,0.000107,0.000081,0.000094,0.000586,0,0.000931,0,0.002858,0.012848,0.019544,0,0.046494,0,0.041605,0.000016,0,0.000013,0.000046,0,0.000062,0.134334,0.854175,0.011491,0,0,0,0,0,false
0.000062,0.00069,0.001299,0.001963,0.001862,0.001676,0.002363,0.002943,0.004678,0.00499,0.004919,0.005137,0.00568,0.002734,0.002939,0.002503,0.002415,0.023206,0.017982,0.016042,0.003311,0,0.003304,0.003444,0.003008,0.002021,0.001979,0.004899,0.006048,0.006439,0.006527,0.002458,0.000449,0,0.000703,0.000511,0.000586,0.000687,0.000677,0.000596,0.000632,0.004762,0.004658,0.005225,0,0.272434,0.250005,0.244064,0.099214,0.075927,0.058356,0,false
0.000033,0.000234,0.000771,0.0011,0.001214,0.000895,0.000889,0.000872,0.000889,0.000752,0.000671,0.000745,0.000612,0.00041,0.000576,0.000596,0.000651,0.00071,0.001341,0.002048,0.002048,0.00196,0.001982,0.002119,0.002301,0.003298,0.004079,0.008929,0.002627,0.002445,0.002673,0.001501,0.001468,0.001875,0.003333,0.004717,0.010905,0.015192,0.020472,0.007077,0.002357,0.000023,0,0,0.41991,0.573914,0.006175,0,0,0,0,0,true
0.000368,0.002233,0.008099,0.01918,0.019368,0.008047,0.00765,0.007796,0.005996,0.00582,0.005339,0.004007,0.003551,0.001403,0.001755,0.001846,0.002132,0.001211,0.001504,0.001641,0.002119,0,0.002507,0.002676,0.002933,0.002861,0.002357,0.00237,0.007425,0.008021,0.010576,0.00196,0.006667,0,0.005387,0.005524,0.00804,0.00387,0.003405,0.003864,0.005215,0.001214,0.000905,0.000954,0.073858,0.103328,0.548621,0.274193,0,0,0,0,false
0.000342,0.003587,0.004723,0.008978,0.01891,0.016947,0.014222,0.016777,0.010505,0.0086,0.007972,0.009271,0.009772,0.013493,0.011556,0.010648,0.014284,0.018005,0.019124,0.021182,0.015309,0,0.009063,0.008952,0.008392,0.006644,0.003154,0.001445,0.000088,0.000068,0.000042,0.000049,0.000013,0,0.000007,0.000016,0.000007,0.000007,0.000007,0.00001,0.000007,0.000072,0.000094,0.000166,0,0.223923,0.370953,0.239779,0.066054,0.025006,0.01777,0.056516,false
0.001025,0.005576,0.006924,0.007038,0.007578,0.006738,0.007627,0.008646,0.008307,0.008158,0.008242,0.006924,0.005618,0.002415,0.002327,0.00238,0.002598,0.003376,0.003844,0.003649,0.003275,0,0.002861,0.002513,0.002786,0.002952,0.003249,0.004023,0.006592,0.006471,0.00765,0.003672,0.003245,0,0.00265,0.002799,0.002272,0.001364,0.001146,0.001097,0.001416,0.002565,0.00167,0.002061,0.019556,0.144366,0.343506,0.492571,0,0,0,0,true
0.000078,0.000094,0,0.000267,0.000371,0.000332,0,0.000319,0.00026,0,0.000205,0.000228,0,0,0.000042,0.000046,0.000052,0.001403,0.002347,0.0025,0.002568,0.002923,0.00263,0.002581,0.002855,0.003092,0.003053,0.002181,0.003421,0.003268,0.002939,0.003809,0.002008,0.00153,0.004951,0.012835,0.019844,0.025309,0.019919,0.000999,0.000003,0,0,0,0.987767,0.012233,0,0,0,0,0,0,false
0.00001,0.003633,0.010146,0.020531,0.038395,0.01138,0.01292,0.008708,0.004977,0.003285,0.003402,0.003389,0.002826,0.002327,0.001689,0.001527,0.001553,0.001592,0.003561,0.003571,0.002734,0,0.009518,0.009886,0.010452,0.008291,0.004326,0.001686,0.002474,0.002594,0.005016,0.006536,0.002757,0,0.00265,0.002246,0.001214,0.000671,0.000485,0.000436,0.00042,0.007093,0.004691,0.00557,0.133237,0.138922,0.195839,0.231598,0.102526,0.134019,0.063797,0.000062,false
0.000052,0.002874,0.003118,0.003887,0.004733,0.003418,0.004798,0.00543,0.006139,0.006406,0.006882,0.006595,0.006751,0.023112,0.02251,0.019528,0.020329,0.006855,0.004626,0.011419,0.015081,0,0.011855,0.005459,0.004707,0.005098,0.004814,0.004915,0.000625,0.000592,0.000576,0.000599,0.00124,0,0.000941,0.00097,0.000869,0.000785,0.000726,0.000664,0.000658,0.001403,0.001732,0.003385,0,0,0.025711,0.11488,0.856855,0.002554,0,0,false
0.000059,0.000365,0.000732,0.001198,0.001478,0.001846,0.003184,0.003174,0.002718,0.004359,0.005456,0.005186,0.003682,0.001536,0.001354,0.001201,0.001243,0.001696,0.001631,0.00222,0.001924,0,0.00152,0.001582,0.001686,0.002077,0.002126,0.002832,0.007699,0.008809,0.009557,0.002383,0.004906,0,0.015326,0.013379,0.003418,0.003034,0.000667,0.000179,0.000143,0.000221,0.000293,0.000537,0.203779,0.156539,0.14694,0.492741,0,0,0,0,false
0.261572,0.047178,0.025107,0.023773,0.033184,0.038952,0.042813,0.04778,0.042191,0.036351,0.034697,0.024499,0.019079,0.002041,0.001725,0.001419,0.00154,0.000785,0.000592,0.000322,0.000303,0,0.000173,0.00015,0.00012,0.00013,0.00015,0.000078,0.000033,0.000007,0.000033,0.000013,0.000023,0,0.000029,0.000029,0.00002,0.000075,0.000036,0.000062,0.00055,0.000156,0.000169,0.00043,0,0.178567,0.191658,0.629744,0.000031,0,0,0,false
0.000527,0.003672,0.003258,0.003509,0.004769,0.003626,0.00514,0.005944,0.006917,0.004746,0.004202,0.004199,0.003431,0.003939,0.004928,0.005771,0.005879,0.008499,0.009372,0.011126,0.012585,0.013092,0.012262,0.011976,0.012181,0,0.012816,0.018291,0.003356,0.002956,0.001536,0.00002,0.000003,0.00001,0.000007,0.000013,0,0.000007,0.000007,0,0,0,0.000003,0.000013,0,0.034162,0.166053,0.711728,0.002087,0.013941,0.072028,0,false
0.037897,0,0,0.045732,0,0.024378,0,0.018923,0,0,0,0,0,0,0,0.020329,0.018984,0,0,0.021559,0.020609,0.017985,0,0,0,0,0.0186,0.018753,0,0,0,0,0.003854,0.001895,0,0,0,0,0,0.00012,0.000114,0,0,0,0,0.70776,0.025068,0.267171,0,0,0,0,false
0.000039,0.000186,0.000423,0.001787,0.002181,0.002207,0.003148,0.003652,0.004508,0.004391,0.005632,0.00571,0.003923,0.004909,0.005573,0.005527,0.006185,0.005524,0.004954,0.004782,0.003324,0,0.00388,0.004375,0.004212,0.004919,0.004424,0.007031,0.006833,0.00735,0.010482,0.002845,0.000908,0,0.0004,0.000511,0.000361,0.000332,0.000374,0.00042,0.000605,0.002318,0.001862,0.002178,0,0.23002,0.26924,0.262391,0.164496,0.044179,0.017686,0.011988,false
0.000026,0.000612,0.000609,0.000339,0.000378,0.000342,0.00071,0.001055,0.001364,0.00127,0.000921,0.001074,0.001149,0.002526,0.002227,0.002367,0.003734,0.002165,0.002601,0.003245,0.003659,0,0.003324,0.003135,0.003327,0.00375,0.005547,0.011702,0.00918,0.009108,0.007174,0.000758,0.000583,0,0.000674,0.00082,0.000876,0.000684,0.000749,0.000775,0.00068,0.009567,0.004642,0.005638,0.129238,0.253384,0.169552,0.179815,0.217996,0.049958,0.000058,0,false
0.00016,0.000732,0.000667,0.000495,0.000391,0.000208,0.000173,0.00016,0.000111,0.000163,0.000182,0.000114,0.000137,0.000286,0.000267,0.000251,0.000342,0.000658,0.000739,0.000996,0.001149,0.001582,0.001546,0.001592,0.00167,0.001725,0.001745,0.00279,0.004238,0.004173,0.006152,0.012389,0.015993,0.000947,0.000176,0.000127,0.000039,0.000046,0.00002,0.000007,0.000013,0,0,0,0.668618,0.219994,0.008508,0.039163,0.063718,0,0,0,false
0.00002,0.000049,0.000179,0.000309,0.000407,0.000677,0.000957,0.001038,0.001309,0.001491,0.001471,0.001846,0.002184,0.003691,0.002347,0.001836,0.001927,0.001673,0.001556,0.001673,0.001439,0,0.001836,0.001921,0.00196,0.002057,0.002168,0.002243,0.006956,0.006328,0.005687,0.004456,0.003278,0,0.003724,0.003659,0.004323,0.003148,0.000833,0.00082,0.000684,0.000967,0.001198,0.001706,0.010316,0.255669,0.09149,0.347622,0.293202,0.001701,0,0,false
0.059766,0,0,0,0,0,0,0.167767,0,0,0,0.181152,0,0.191123,0,0,0,0,0,0,0,0,0,0.015804,0,0,0,0,0,0,0,0,0,0,0,0.000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false
0.000042,0.000166,0.000488,0.001273,0.002152,0.001745,0.002507,0.00262,0.001761,0.003083,0.003815,0.003939,0.003812,0.002975,0.002448,0.002214,0.001947,0.016563,0.018255,0.014349,0.012012,0.011559,0.011781,0.010537,0.011458,0.009144,0.009206,0.013206,0.001452,0.00126,0.001318,0.000563,0.000534,0.000469,0.000527,0.000518,0.000553,0.000485,0.000452,0.000397,0.000632,0.003372,0.003079,0.002969,0,0.288045,0.271127,0.18246,0.103519,0.110411,0.02388,0.020558,false
0.000016,0.000049,0.000065,0.000299,0.000365,0.000241,0.000179,0.000241,0.000091,0.000055,0.000075,0.000068,0.000072,0.00014,0,0.000195,0.000283,0.001191,0.001999,0.003529,0.0046,0.00333,0.003665,0.003688,0.003711,0.003551,0.004329,0.006383,0.013975,0.017624,0.021227,0,0.000319,0.000202,0.000169,0.000055,0.000065,0.000065,0.000039,0.000029,0.000007,0.000003,0.000003,0.000003,0,1,0,0,0,0,0,0,false
0.000247,0.002513,0.003223,0.000794,0.00042,0.000244,0.000374,0.001035,0.006943,0.007542,0.006377,0.011641,0.008206,0.002526,0.002113,0.002585,0.002777,0.002077,0.002389,0.002367,0.002415,0,0.002702,0.003079,0.003779,0.004749,0.005954,0.002282,0.010749,0.010514,0.008896,0.004779,0.003203,0,0.00238,0.001689,0.000892,0.000736,0.000843,0.000785,0.00096,0.000983,0.001318,0.001943,0.271514,0.069013,0,0.131426,0.069141,0.42815,0.030757,0,false
0.000283,0.002083,0.003685,0.008841,0.015358,0.011227,0.010957,0.009297,0.00597,0.005319,0.006146,0.007813,0.007422,0.002549,0.002477,0.001852,0.001637,0.001263,0.001035,0.00124,0.00127,0,0.001322,0.00138,0.001214,0.001354,0.001104,0.001038,0.002598,0.002614,0.004173,0.002956,0.006999,0,0.007962,0.010013,0.006735,0.006849,0.00665,0.007008,0.004635,0.001872,0.001683,0.002005,0.124891,0.419258,0.209044,0.184878,0.045768,0.003817,0.00191,0.010433,false
0.02347,0,0,0,0.168997,0,0,0,0,0,0.120661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013141,0,0,0,0,0.000146,0,0.000046,0,0,0,0,0,0,0,0,0,0.018467,0,0.311689,0.669844,0,0,0,0,false
0.000026,0.000072,0.000176,0.000254,0.000869,0.002093,0.003499,0.004645,0.005882,0.006338,0.008314,0.012809,0.014535,0.007201,0.005244,0.003844,0.004482,0.003298,0.004476,0.003623,0.004443,0,0.010394,0.014235,0.012194,0.009521,0.009333,0.015332,0.001468,0.001195,0.001462,0.00111,0.000817,0,0.00069,0.000892,0.000719,0.000778,0.000609,0.000742,0.000641,0.005492,0.005068,0.004639,0,0.260874,0.501168,0.114251,0.069363,0.023552,0.011385,0.019405,false
0.000225,0.000133,0.000094,0.000104,0.000273,0.000482,0.000791,0.001045,0.001341,0.002135,0.003363,0.005355,0.0057,0.005059,0.004658,0.003265,0.003363,0.003913,0.004212,0.006621,0.005716,0,0.010101,0.011934,0.015114,0.015944,0.012611,0.015719,0.002126,0.001973,0.00127,0.000706,0.000817,0,0.000713,0.000602,0.000439,0.000254,0.00016,0.000283,0.000228,0.003532,0.004131,0.003874,0,0.260428,0.28537,0.320664,0.074966,0.028273,0.010303,0.019996,false
0.000833,0.003799,0.001204,0.000781,0.00082,0.000384,0.00042,0.000547,0.000622,0.000951,0.00097,0.001061,0.00098,0.012962,0.012031,0.013027,0.015885,0.003236,0.003327,0.002783,0.002106,0,0.001914,0.001797,0.001904,0.002061,0.002113,0.004157,0.00776,0.007464,0.00514,0.000208,0.000117,0,0.000085,0.000033,0.00002,0.00002,0.000052,0.00002,0.000046,0.000081,0.000039,0.000049,0.000115,0.52445,0.103162,0.125111,0.085869,0.064359,0.063617,0.033316,true
0.212295,0.16359,0.063649,0.042497,0.055736,0.052233,0.04973,0.04693,0.022028,0.009606,0.007865,0.006576,0.00652,0.007386,0.005143,0.002536,0.001543,0.000368,0.000345,0.000397,0.000482,0,0.000378,0.000137,0.000107,0.000049,0.000075,0.000036,0.00001,0.00001,0.000016,0.000007,0.000003,0,0.000003,0.000003,0,0.000007,0.000016,0.000007,0.000029,0.000033,0.000023,0.000062,0.305653,0.694347,0,0,0,0,0,0,false
0.000133,0.000365,0.000387,0.000605,0.001406,0.00238,0.002786,0.002715,0.00182,0.001429,0.001374,0.001755,0.002292,0.002344,0.002233,0.002451,0.00307,0.003457,0.004238,0.003135,0.002132,0,0.001738,0.001699,0.001761,0.002008,0.002035,0.002695,0.008389,0.008776,0.013721,0.002907,0.002959,0,0.003665,0.003981,0.003945,0.003249,0.001995,0.001374,0.001543,0.001032,0.001299,0.001445,0.120723,0.176945,0.091508,0.191991,0.118506,0.300318,0.000008,0,false
0.00002,0.000068,0.000127,0.000251,0.000404,0.000293,0.000286,0.000267,0.000303,0.000247,0.000225,0.000078,0.000107,0.000065,0.000081,0.000104,0.000107,0.000651,0.001383,0.001676,0.001667,0.001855,0.001924,0.002396,0.002363,0.002546,0.002461,0.005505,0.016725,0.015394,0.016816,0.006335,0.000758,0.000706,0.000557,0.000553,0.000446,0.000286,0.000374,0.000378,0.000212,0.000264,0.000348,0.000638,0.027801,0.972199,0,0,0,0,0,0,false
0.000016,0.000023,0.000355,0,0.000983,0.001084,0.001458,0.001178,0.000964,0.000384,0.000264,0,0.000241,0.000098,0.000049,0.00002,0.000049,0.000055,0.000046,0,0.000081,0.000153,0.000212,0,0.000303,0.000322,0.000378,0.002171,0,0.004036,0.005286,0.009814,0.006452,0.006178,0.007041,0.010456,0.008975,0.008926,0.031898,0.014176,0.00416,0.00002,0.00002,0.000007,0,0.828008,0.090363,0.081498,0.00013,0,0,0,true
0.036113,0.062471,0.039408,0.036615,0.044538,0.036471,0.043148,0.040173,0.047292,0.035163,0.032692,0.034235,0.025765,0.007142,0.006914,0.005651,0.005267,0.003258,0.00266,0.001501,0.000817,0,0.000205,0.000098,0.000101,0.000091,0.000098,0.000563,0.000111,0.000055,0.000013,0,0.000003,0,0,0.000007,0,0,0,0,0.00002,0.000003,0.000007,0.000007,0,0.534646,0.465354,0,0,0,0,0,false
0.000029,0.000309,0.000693,0.001162,0.001227,0.001624,0.001872,0.002161,0.002965,0.005664,0.008229,0.009313,0.006637,0.004964,0.004505,0.00445,0.003581,0.002845,0.002868,0.003249,0.003649,0,0.003815,0.004137,0.00402,0.003805,0.00373,0.003799,0.005182,0.00516,0.005726,0.002663,0.003981,0,0.003636,0.003014,0.00196,0.001006,0.000358,0.000384,0.000319,0.000687,0.001019,0.001576,0.034849,0.136169,0.202453,0.439051,0.174386,0.002105,0.005413,0.005575,false
0.002386,0.003298,0.002113,0.001566,0.001634,0.001094,0.001247,0.001234,0.001439,0.001595,0.001631,0.00221,0.001979,0.002826,0.002646,0.002842,0.003285,0.006628,0.008822,0.011576,0.013258,0,0.011836,0.011149,0.011156,0.010736,0.011234,0.010313,0.003874,0.003753,0.004665,0.001732,0.000794,0,0.000352,0.000303,0.000208,0.000173,0.000036,0.000039,0.000068,0.000137,0.000042,0.000104,0.04108,0.254188,0.1039,0.201644,0.330097,0.05536,0,0.013731,true
0.000231,0.002614,0.003001,0.003652,0.007702,0.007773,0.00807,0.006667,0.004115,0.002435,0.002438,0.00306,0.002773,0.005879,0.007201,0.005592,0.006517,0.008363,0.007477,0.005505,0.003848,0,0.002907,0.003167,0.003122,0.003236,0.003145,0.004229,0.011673,0.011364,0.007441,0.001546,0.001263,0,0.001536,0.001748,0.000537,0.000374,0.00014,0.000218,0.000303,0.013239,0.00361,0.003883,0.148271,0.069513,0.27775,0.294244,0.210222,0,0,0,false
0.000238,0.000638,0.000905,0.001084,0.001276,0.000811,0.000924,0.000817,0.00099,0.001123,0.001169,0.001413,0.001504,0.002249,0.002288,0.002295,0.002435,0.003363,0.004154,0.004544,0.00444,0,0.00473,0.004769,0.004753,0.004479,0.005003,0.005189,0.01277,0.012913,0.016647,0.003451,0.003001,0,0.00109,0.000726,0.000527,0.000368,0.000117,0.000114,0.000166,0.000238,0.000228,0.000303,0,0.161405,0.032621,0.248764,0.199202,0.109552,0.05387,0.194587,false
0.017035,0.015189,0.010905,0.011533,0.014613,0.009525,0.010143,0.008747,0.009404,0.007158,0.007008,0.006589,0.008457,0.003988,0,0.005215,0.004505,0.006572,0.00766,0.008275,0.009818,0.010882,0.011156,0.011641,0.012471,0.012122,0.012048,0.004287,0.001969,0,0.00319,0,0.001683,0.001019,0.000449,0.000273,0.000078,0.000078,0.000046,0.00001,0,0.000003,0.000007,0,0,0.204843,0.433371,0.274543,0.082316,0.00459,0.000337,0,true
0.000003,0.000166,0.000553,0.000703,0.000719,0.001038,0.001605,0.002549,0.003125,0.002816,0.003372,0.00348,0.002917,0.003659,0.003952,0.003564,0.0043,0.00626,0.005687,0.004834,0.004313,0,0.003623,0.003057,0.003717,0.003675,0.003353,0.003714,0.004154,0.004398,0.004801,0.009056,0.005579,0,0.002126,0.001221,0.000967,0.000879,0.000501,0.000452,0.000423,0.000641,0.001165,0.001657,0,0.246104,0.232972,0.303819,0.150384,0.041029,0.016636,0.009056,false
0.003112,0.022077,0.012445,0.013008,0.01266,0.014567,0.013955,0.010101,0.004258,0.003324,0.003431,0.003356,0.003171,0.002109,0.002035,0.002015,0.002096,0.003079,0.003359,0.002546,0.00238,0,0.002689,0.00348,0.00359,0.003936,0.004264,0.009235,0.003395,0.003454,0.005452,0.004076,0.001885,0,0.00043,0.000479,0.000449,0.000469,0.000348,0.000374,0.00041,0.001113,0.001794,0.002946,0.02577,0.312612,0.660695,0.000922,0,0,0,0,false
0.000306,0.001383,0.000488,0.000244,0.00028,0.000498,0.000726,0.000843,0.000872,0.000511,0.00054,0.000518,0.000641,0.004137,0.004212,0.003783,0.005514,0.016289,0.020085,0.026276,0.023623,0,0.018001,0.01387,0.013281,0.010762,0.009798,0.007008,0.003014,0.002979,0.003255,0.000918,0.00026,0,0.000104,0.000133,0.000094,0.000117,0.000088,0.000085,0.000091,0.000352,0.000381,0.000469,0,0.157269,0.331598,0.242153,0.133808,0.062179,0.036725,0.036269,true
0.000879,0.001312,0.000905,0.000319,0.000143,0.000072,0.000046,0.000059,0.000065,0.000098,0.00015,0.000231,0.000225,0.00262,0.001221,0.000693,0.000654,0.001178,0.003314,0.003802,0.0057,0,0.011055,0.014837,0.018053,0.019945,0.022734,0.033021,0.00248,0.002428,0.001953,0.005293,0.000749,0,0.00097,0.001139,0.000768,0.000329,0.000107,0.000039,0.000052,0.000013,0.000013,0.000029,0.016617,0.309834,0.670018,0.000429,0,0,0,0.003102,false
0.000199,0.003206,0.005674,0.005749,0.006283,0.005947,0.008177,0.011836,0.015104,0.015023,0.014176,0.010742,0.008102,0.002077,0.002406,0.002477,0.002816,0.003109,0.002581,0.002425,0.002253,0,0.001689,0.00165,0.001484,0.001582,0.001426,0.001735,0.002174,0.002585,0.003682,0.006963,0.002008,0,0.001338,0.001136,0.000967,0.00111,0.001488,0.001859,0.001842,0.002669,0.004502,0.007559,0,0.119848,0.121287,0.459576,0.298351,0.000938,0,0,false
0.001374,0.006003,0.003529,0.00318,0.002878,0.00209,0.002441,0.003473,0.00734,0.011351,0.013568,0.010964,0.008454,0.001292,0.001338,0.00124,0.001442,0.001999,0.002249,0.002741,0.002552,0,0.00262,0.00182,0.001816,0.001602,0.001292,0.001156,0.001966,0.001953,0.002428,0.00582,0.003626,0,0.003275,0.00363,0.006361,0.008376,0.013125,0.01223,0.006673,0.001191,0.001149,0.001875,0,0.189088,0.810912,0,0,0,0,0,false
0.002275,0.003753,0.002321,0.002894,0.004346,0.001999,0.002028,0.002018,0.002428,0.002754,0.003112,0.003594,0.002757,0.011071,0.011491,0.008669,0.008167,0.002126,0.002917,0.003415,0.003802,0,0.00223,0.002054,0.002064,0.002367,0.002702,0.004886,0.003171,0.003438,0.004896,0.003486,0.004417,0,0.003451,0.0043,0.002663,0.002253,0.001784,0.001367,0.001123,0.000485,0.000361,0.000586,0.011721,0.65461,0.196475,0.137194,0,0,0,0,false
0.276966,0,0.113945,0.043467,0,0,0.021055,0.011644,0.007604,0.007347,0.007855,0.008018,0,0.00668,0.008734,0,0,0.005221,0,0,0,0,0.005042,0.005,0,0,0.005703,0,0,0.007461,0,0,0.000026,0,0.000026,0.000033,0.000023,0.000042,0.000098,0.000358,0,0,0.000016,0,0.172903,0.375574,0.056801,0.134181,0.098449,0.092941,0.042429,0.026722,false
0.000049,0.000205,0,0.000299,0.000648,0.000703,0,0.000566,0.000846,0,0.001445,0.001533,0.001709,0.002259,0.003213,0.002926,0,0.006953,0,0.005026,0.004531,0.00484,0,0.004775,0.00472,0.005133,0.004906,0,0.008154,0.008675,0.008174,0.008477,0,0.002891,0.001924,0.001458,0.000371,0.000221,0.000299,0,0.000111,0,0,0,0,0.416496,0.449584,0.118293,0.013348,0.00211,0.000168,0,true
