@relation 'obj1-train-weka.filters.unsupervised.attribute.Remove-V-R1-5,8-9,11,13,16-19,21-22,25-28,31-34,36,39-40,42,45,47-48,51-52,55,59-64,66-67,69-70,72,79-82,85,87-88,93,97,100-101,103-104,107,130,147,152-153,158,163,173,186-187,192,198,204-206,215,220,224,229,234,237,239,245,250,252,256-258,261-265'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a11 numeric
@attribute a13 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a36 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a42 numeric
@attribute a45 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a55 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a72 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a85 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a93 numeric
@attribute a97 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a107 numeric
@attribute a130 numeric
@attribute a147 numeric
@attribute a152 numeric
@attribute a153 numeric
@attribute a158 numeric
@attribute a163 numeric
@attribute a173 numeric
@attribute a186 numeric
@attribute a187 numeric
@attribute a192 numeric
@attribute a198 numeric
@attribute a204 numeric
@attribute a205 numeric
@attribute a206 numeric
@attribute a215 numeric
@attribute a220 numeric
@attribute a224 numeric
@attribute a229 numeric
@attribute a234 numeric
@attribute a237 numeric
@attribute a239 numeric
@attribute a245 numeric
@attribute a250 numeric
@attribute a252 numeric
@attribute a256 numeric
@attribute a257 numeric
@attribute a258 numeric
@attribute a261 numeric
@attribute a262 numeric
@attribute a263 numeric
@attribute a264 numeric
@attribute clase {false,true}

@data
0.00002,0.000778,0.003851,0.012132,0.02362,0.031455,0.022467,0.010599,0.009661,0.011035,0.009792,0.008773,0.010036,0.009661,0.009033,0.007725,0.008389,0.008148,0.007428,0.006162,0.006735,0.006471,0.006077,0.006452,0.007282,0.006735,0.006475,0.007572,0.007129,0.0071,0.006592,0.006533,0.006035,0.005833,0.005511,0.005511,0.005094,0.004824,0.004906,0.004645,0.004489,0.004154,0.004268,0.004215,0.004049,0.004092,0.004469,0.004255,0.003838,0.004004,0.003721,0.004261,0.003581,0.003421,0.003444,0.003571,0.003438,0.003372,0.002337,0.001234,0.001217,0.001227,0.001221,0.001224,0.001016,0.001029,0.001045,0,0.00083,0.000785,0.000703,0.000697,0.000726,0.000814,0.000859,0.000918,0.000924,0.001032,0.001279,0.001117,0.001696,0.00916,0.032015,0,0.226707,0.133294,0.052483,0.006167,0.001664,false
0.001071,0.001624,0.001396,0.002035,0.002516,0,0.002581,0.002627,0.003105,0.003464,0.002943,0.002155,0.00165,0.001572,0,0.001146,0.00112,0.001243,0.00151,0.003968,0.004033,0.004141,0.003887,0,0.001895,0.002018,0.001429,0.001501,0.001829,0.001761,0,0.002298,0.002168,0.002562,0.002497,0.002386,0.002559,0.00263,0.002282,0.002292,0.002321,0.002119,0.002048,0.002093,0,0.00234,0.002813,0.003099,0.003604,0.003363,0.003024,0,0.002428,0.002695,0.002803,0.002969,0.002858,0,0.005133,0.009548,0.010182,0.01,0.013815,0.010641,0.002018,0.00084,0.001126,0,0.011943,0.011211,0.010394,0,0.008802,0.007809,0.005993,0.002852,0.000898,0.000387,0.000192,0.000026,0.00001,0.000003,0.000003,0.289427,0.710573,0,0,0,0,false
0.078864,0.052826,0.030622,0.024837,0.028268,0.024909,0.025433,0.027956,0.02141,0.019844,0.01501,0.012451,0.011563,0.01096,0.009248,0.007627,0.00776,0.007712,0.008145,0.00804,0.008799,0.00875,0.008835,0.007767,0.007897,0.007493,0.006217,0.006296,0.006195,0.006299,0.006191,0.00609,0.005143,0.003978,0.003623,0.003532,0.003441,0.003258,0.002988,0.002813,0.0029,0.0025,0.00264,0.002354,0.002419,0.001898,0.001367,0.000915,0.000527,0.000557,0.000544,0.000387,0.000518,0.000612,0.000687,0.000775,0.000771,0.000915,0.001354,0.001022,0.00111,0.001045,0.001045,0.00124,0.000983,0.00153,0.001488,0,0.00096,0.000579,0.000648,0.000547,0.000618,0.000485,0.000465,0.000368,0.000228,0.000182,0.000212,0.000251,0.000199,0.000355,0.003454,0.018809,0.123314,0.042214,0,0,0,false
0.003626,0.009574,0.004854,0.005947,0.007744,0.005228,0.005589,0.004935,0.006172,0.019769,0.024229,0.025755,0.02695,0.029287,0.02974,0.029284,0.031445,0.031917,0.025371,0.019678,0.018285,0.014414,0.012559,0.011055,0.008262,0.007578,0.007617,0.006634,0.007005,0.007539,0.006768,0.00722,0.006357,0.005999,0.006312,0.00624,0.005557,0.005544,0.00554,0.005299,0.004678,0.003903,0.004063,0.003522,0.002139,0.001956,0.002126,0.002207,0.002461,0.002477,0.002158,0.001934,0.001794,0.001396,0.001328,0.001195,0.001055,0.001035,0.000905,0.000599,0.000599,0.000583,0.000586,0.000492,0.000518,0.000313,0.000426,0,0.000326,0.000426,0.000439,0.000488,0.000407,0.000459,0.000462,0.000433,0.000479,0.000557,0.000729,0.000736,0.000661,0.000908,0.034919,0,0.000592,0.180599,0.347179,0.034552,0.005707,false
0.000303,0.000957,0.000882,0.000921,0.001364,0.001452,0.001631,0.002467,0.005055,0.013317,0.013044,0.011663,0.010361,0.007445,0.006048,0.004424,0.003997,0.003809,0.0032,0.00262,0.00236,0.00249,0.002917,0.002946,0.003288,0.003148,0.003066,0.003034,0.003053,0.002845,0.003021,0.003031,0.003024,0.002809,0.002715,0.002718,0.002728,0.002793,0.002415,0.002695,0.002507,0.002523,0.002894,0.003154,0.004977,0.005563,0.006455,0.006214,0.005785,0.00515,0.005352,0.004824,0.005586,0.005179,0.005081,0.005137,0.005003,0.00377,0.004886,0.00583,0.006322,0.00612,0.006429,0.007126,0.007363,0.004863,0.004525,0,0.001989,0.001266,0.001182,0.001289,0.000951,0.000814,0.000693,0.00069,0.000641,0.000885,0.000895,0.001208,0.001126,0.001673,0.029629,0.309112,0.014818,0.137985,0.224505,0.107973,0.000084,false
0.000332,0.002028,0.001842,0.001686,0.002406,0.002318,0.002438,0.002428,0.002188,0.00237,0.002493,0.002386,0.002386,0.002858,0.003008,0.002845,0.002979,0.003044,0.002965,0.002734,0.002939,0.003311,0.002897,0.003164,0.003571,0.003571,0.003438,0.003314,0.003551,0.00332,0.002236,0.002253,0.002077,0.002321,0.002344,0.0025,0.002311,0.002406,0.002373,0.002604,0.002786,0.003561,0.003385,0.003805,0.003379,0.003486,0.003483,0.003737,0.00473,0.005293,0.005176,0.005573,0.005205,0.005179,0.005049,0.005768,0.006328,0.005439,0.013258,0.005361,0.005853,0.006458,0.009209,0.002887,0.00127,0.001113,0.001159,0,0.00099,0.000944,0.000863,0.000973,0.001579,0.001309,0.001159,0.001208,0.001051,0.00111,0.00099,0.00082,0.000872,0.000999,0.045498,0.000118,0.811371,0,0,0,0,false
0.110205,0.069209,0.038965,0.027321,0.021901,0.008662,0.008275,0.008239,0.009697,0.015801,0.016563,0.016634,0.018161,0.02054,0.019382,0.016452,0.016546,0.016507,0.015902,0.012773,0.011992,0.010719,0.009437,0.008044,0.008135,0.008281,0.008122,0.009596,0.009727,0.009928,0.00695,0.006484,0.005355,0.004505,0.004189,0.0046,0.004355,0.004365,0.00403,0.003906,0.003522,0.003193,0.003346,0.003324,0.002451,0.002526,0.002637,0.002643,0.001566,0.001038,0.000924,0.000654,0.000677,0.000547,0.000475,0.000449,0.000465,0.000335,0.000208,0.000153,0.000098,0.000088,0.000078,0.000088,0.000088,0.000033,0.000016,0,0.000036,0.000049,0.000029,0.000049,0.000055,0.000104,0.000091,0.000065,0.000091,0.000114,0.00014,0.000186,0.000387,0.000602,0.028737,0.173678,0.23043,0.183368,0,0,0,false
0.000013,0.000026,0.000094,0.000286,0.000599,0.000586,0.000501,0.000326,0.000251,0.000277,0.000508,0.00098,0.001563,0.001302,0.000745,0.000244,0.000192,0.000169,0.000127,0.000111,0.000117,0.000117,0.000091,0.000117,0.000114,0.000114,0.000094,0.000163,0.000212,0.000199,0.00027,0.000348,0.000394,0.000492,0.000449,0.000553,0.00082,0.000983,0.001211,0.001556,0.001676,0.001709,0.001706,0.001367,0.00207,0.002308,0.00252,0.002526,0.002799,0.003271,0.003132,0.003942,0.004131,0.004307,0.004202,0.004886,0.005293,0.005498,0.005638,0.006058,0.006839,0.007015,0.007653,0.008073,0.005801,0.004919,0.005111,0,0.004967,0.004977,0.00516,0.005296,0.005,0.005703,0.004036,0.003418,0.003275,0.003171,0.00277,0.002887,0.007357,0.007367,0.029238,0.030411,0.192055,0,0,0,0,false
0.000326,0.000843,0.001048,0.001904,0.002552,0.002038,0.001576,0.0011,0.000911,0.002402,0.00181,0.001842,0.001774,0.002887,0.00377,0.00737,0.007474,0.006045,0.004766,0.0029,0.00277,0.002874,0.002695,0.002617,0.002708,0.002767,0.002715,0.003701,0.002835,0.002975,0.002233,0.002314,0.002148,0.00181,0.001921,0.001986,0.002051,0.001914,0.001969,0.001842,0.002298,0.00248,0.00264,0.003369,0.003584,0.003659,0.003753,0.004001,0.004932,0.00555,0.005791,0.006217,0.007904,0.008018,0.007861,0.00752,0.007038,0.005915,0.008402,0.007311,0.004759,0.004766,0.004189,0.002816,0.00165,0.002256,0.00276,0,0.001286,0.001543,0.001494,0.001429,0.001553,0.001488,0.001305,0.001481,0.003633,0.005039,0.004993,0.005908,0.002152,0.001797,0.035309,0,0.216001,0.211698,0.070336,0,0,false
0.447061,0,0.164183,0,0.057604,0,0.028597,0.014274,0.008333,0,0.007217,0,0.009323,0.007731,0,0.009378,0,0.00972,0,0.0114,0,0.009639,0,0,0.00998,0,0,0,0,0.007406,0,0.00571,0,0,0.002913,0,0.002249,0,0.001888,0.001673,0,0,0.001097,0.000889,0,0.000706,0,0.000872,0,0,0.001204,0,0,0.001201,0,0,0.001361,0,0,0.000785,0,0.000355,0,0.000055,0.000003,0,0,0,0,0,0,0,0,0,0,0,0.000003,0,0,0,0.000003,0,0.000003,0.165675,0.144718,0.10315,0.114089,0.03232,0.026403,false
0.000446,0.00459,0.001514,0.001071,0.001403,0.000788,0.000638,0.000752,0.001071,0.001693,0.001468,0.001462,0.001491,0.001276,0.001172,0.00152,0.002038,0.002126,0.002337,0.002816,0.002689,0.002354,0.002201,0.002816,0.003542,0.003245,0.003431,0.002402,0.002305,0.002347,0.002679,0.002734,0.003128,0.003945,0.003923,0.003978,0.003984,0.003841,0.003913,0.004001,0.003939,0.003848,0.004189,0.00429,0.005234,0.005098,0.005332,0.005889,0.005833,0.00598,0.005775,0.005085,0.005329,0.005586,0.005316,0.006318,0.007051,0.007679,0.019561,0.007272,0.004316,0.004245,0.003268,0.002161,0.001618,0.001589,0.00154,0,0.001055,0.00098,0.000882,0.000745,0.000482,0.00042,0.000361,0.000299,0.000228,0.000251,0.000137,0.000104,0.000091,0.000117,0.002126,0,0.22539,0.113695,0.092604,0.029865,0.044575,true
0.000007,0.000039,0.000104,0.000296,0.000449,0.001123,0.00141,0.002363,0.003298,0.002158,0.002191,0.002923,0.003493,0.005306,0.004743,0.006536,0.007419,0.007464,0.006458,0.011572,0.011458,0.009613,0.008359,0.010176,0.010085,0.00862,0.011406,0.012217,0.012142,0.013835,0.013223,0.014801,0.01502,0.017292,0.017956,0.019046,0.018044,0.016465,0.015238,0.014837,0.013626,0.013949,0.01321,0.009795,0.00458,0.004658,0.004831,0.004902,0.00458,0.004964,0.00471,0.005345,0.005046,0.004762,0.004691,0.004196,0.004036,0.003981,0.002314,0.000902,0.001009,0.001126,0.000732,0.000622,0.000342,0.000326,0.000313,0.000238,0.00026,0.000345,0.00026,0.000273,0.000283,0.000218,0.000241,0.000234,0.000251,0.000254,0.000273,0.00028,0.000433,0.006061,0.014115,0,0.125096,0.126578,0.054441,0.024892,0.026974,true
0.000075,0.000306,0.000381,0.00111,0.003574,0.002926,0.003594,0.003268,0.004268,0.004837,0.003776,0.002858,0.003174,0.007708,0.014466,0.018971,0.017461,0.010973,0.009492,0.009889,0.008158,0.007363,0.006468,0.006566,0.006774,0.006611,0.005137,0.00569,0.005293,0.00609,0.005505,0.006025,0.005723,0.0054,0.005111,0.005684,0.006081,0.005677,0.005605,0.005713,0.00584,0.005016,0.004863,0.004362,0.003512,0.00307,0.003493,0.003743,0.002842,0.002227,0.002201,0.002155,0.002686,0.002936,0.003298,0.003555,0.003353,0.003216,0.008271,0.003298,0.002552,0.002565,0.002103,0.002363,0.002308,0.002585,0.002598,0,0.002813,0.002559,0.002598,0.003079,0.003132,0.001885,0.001921,0.001533,0.001169,0.000941,0.000882,0.001165,0.000947,0.001296,0.025693,0.043243,0.418689,0.033876,0.175041,0.15097,0.000719,false
0.001738,0.001309,0.000876,0.001344,0.002585,0.00373,0.003005,0.001462,0.001667,0.002109,0.001836,0.001816,0.00179,0.001995,0.00194,0.00193,0.002396,0.002347,0.002064,0.002314,0.002337,0.002477,0.00221,0.002035,0.001478,0.001325,0.001178,0.001302,0.001429,0.001774,0.002109,0.002227,0.001706,0.001383,0.001253,0.001123,0.001247,0.001325,0.00125,0.001224,0.001354,0.001429,0.001468,0.001758,0.002956,0.00333,0.004268,0.00512,0.005775,0.00484,0.004264,0.002894,0.002087,0.002035,0.002113,0.002432,0.002526,0.002686,0.005303,0.004473,0.004847,0.005374,0.005905,0.005348,0.006094,0.006755,0.005456,0,0.006374,0.005163,0.005433,0.00542,0.003424,0.00306,0.002458,0.001973,0.002165,0.002103,0.002142,0.002497,0.003076,0.003766,0.034792,0,0.42952,0,0,0,0,false
0.300915,0.314857,0.096165,0.04306,0.030664,0.010872,0.008434,0.005404,0.004115,0.003467,0.002773,0.002399,0.002093,0.001813,0.001719,0.001634,0.00179,0.001462,0.001276,0.001042,0.001064,0.001051,0.000879,0.000804,0.000885,0.000921,0.000908,0.000947,0.001068,0.001051,0.00098,0.00099,0.001061,0.000911,0.000902,0.000853,0.000739,0.000684,0.000713,0.000739,0.000628,0.000684,0.000713,0.000706,0.000658,0.000605,0.000592,0.000609,0.000674,0.00054,0.000488,0.000391,0.000316,0.000326,0.000313,0.00029,0.000254,0.000254,0.000345,0.000212,0.000244,0.000218,0.000176,0.000166,0.000202,0.000319,0.000342,0,0.000173,0.000153,0.000176,0.000133,0.00012,0.000124,0.000091,0.000169,0.000202,0.000166,0.000133,0.000212,0.000153,0.000316,0.020049,0,0.269389,0.043088,0.02257,0.047336,0.043919,false
0.000322,0.001973,0.002568,0.00445,0.008421,0.006328,0.006305,0.005277,0.00485,0.004622,0.003415,0.003851,0.003398,0.005218,0.004743,0.004196,0.00474,0.004196,0.004648,0.003444,0.003258,0.003304,0.003408,0.002972,0.003555,0.003421,0.003379,0.003424,0.003226,0.003187,0.003138,0.003512,0.004049,0.004495,0.004909,0.004697,0.004798,0.005016,0.004632,0.005029,0.004063,0.0043,0.003981,0.004398,0.00401,0.003724,0.003522,0.003675,0.003656,0.004049,0.004303,0.005303,0.006634,0.007451,0.007536,0.007292,0.007601,0.008001,0.00723,0.006654,0.006546,0.006634,0.006344,0.007223,0.004398,0.002135,0.001846,0,0.000537,0.000212,0.000195,0.000205,0.000114,0.000078,0.000023,0.000029,0.000013,0.000026,0.000026,0.000046,0.000052,0.000052,0.001191,0,0.036823,0.134555,0.067924,0.034031,0.03787,false
0.04445,0.052458,0.023753,0.01765,0.019941,0.014668,0.01333,0.010462,0.009212,0.009271,0.008623,0.008457,0.008932,0.010384,0.011087,0.012773,0.014772,0.015752,0.016361,0.018643,0.020479,0.021768,0.02139,0.023327,0.023626,0.020026,0.016803,0.015531,0.015599,0.01516,0.011712,0.011038,0.00651,0.002806,0.002871,0.002513,0.002236,0.001771,0.00166,0.001523,0.001396,0.00123,0.001263,0.001051,0.000824,0.000788,0.000752,0.000664,0.000654,0.00068,0.000729,0.000654,0.000479,0.000479,0.000505,0.000443,0.000368,0.000254,0.000072,0.000111,0.000114,0.000101,0.00014,0.00012,0.000111,0.000107,0.000088,0,0.00013,0.000176,0.00013,0.000176,0.000299,0.00028,0.00026,0.000273,0.000319,0.000433,0.000322,0.000547,0.000742,0.000863,0.025983,0,0.224282,0,0,0,0,false
0.000003,0.000003,0,0.000007,0,0.000016,0.000039,0.000046,0.000085,0.000107,0.000111,0.000104,0.000114,0.000104,0.000124,0.000146,0.000143,0,0.00013,0.00016,0.000146,0.000127,0.000212,0.000176,0.000345,0.000534,0,0.000859,0.001383,0.001273,0.001377,0.001761,0.001943,0.002331,0.002399,0.002848,0.002965,0.003096,0.002956,0.003483,0.004027,0.004844,0.005706,0,0.011403,0,0.012686,0.013242,0.013893,0,0.012031,0.012809,0.01639,0.018994,0.020934,0.017604,0.014609,0.005729,0.001927,0,0.000853,0.000697,0.000521,0.000622,0.000635,0.000713,0.000762,0,0.002282,0.004502,0.004248,0.003464,0,0.008102,0.010176,0.013812,0.019613,0,0.017015,0,0.000332,0,0.000013,0,0.402244,0,0,0,0,false
0.000257,0.00109,0.00054,0.000732,0.000895,0,0.000898,0.001221,0.000954,0.000817,0.000931,0.00083,0.001022,0,0.001895,0.002643,0.00292,0.002923,0.003298,0.003249,0.002409,0.002523,0.002552,0.003057,0.005514,0.006999,0.00515,0.002718,0.00222,0,0.002786,0.003252,0.003926,0.001676,0.001683,0,0.00151,0.001439,0.001227,0.001654,0.001777,0.001631,0.001706,0.001738,0.001491,0.001771,0.00166,0.001885,0.003249,0.006605,0,0.004714,0.004554,0.004714,0.005348,0.004938,0.005163,0.005443,0.013506,0.010114,0.006302,0.006429,0.003229,0.001058,0.001364,0.001234,0.001377,0.001686,0.002754,0.002201,0.002601,0.0029,0.003467,0.004033,0.00349,0.002839,0.001523,0.001602,0.00138,0.000651,0.000407,0.00014,0.00001,0,0.442265,0,0,0,0,true
0.00028,0.001927,0.002249,0.001937,0.002142,0.001966,0.002168,0.001937,0.001943,0.00209,0.002035,0.002067,0.002057,0.002174,0.002207,0.002061,0.00224,0.00224,0.002064,0.002464,0.002096,0.002152,0.002067,0.002243,0.002383,0.002246,0.002168,0.002259,0.002542,0.002461,0.003203,0.00332,0.003542,0.003304,0.003564,0.00362,0.003109,0.003275,0.003258,0.00306,0.003079,0.002712,0.00276,0.002695,0.003581,0.003376,0.003545,0.003656,0.003926,0.004014,0.004453,0.005423,0.00751,0.00821,0.008649,0.010039,0.010117,0.010801,0.015394,0.007396,0.004808,0.004456,0.002891,0.002347,0.001074,0.000579,0.000482,0,0.000358,0.000433,0.000358,0.000352,0.000313,0.000446,0.000407,0.000449,0.000267,0.000228,0.000257,0.000169,0.000176,0.000189,0.000514,0,0,0.11682,0.114363,0.012995,0.000021,false
0.000072,0.000195,0.0004,0.000736,0.001035,0.002897,0.00292,0.002939,0.002412,0.003581,0.00348,0.003711,0.004411,0.005303,0.005677,0.006377,0.007477,0.007311,0.006634,0.005186,0.005039,0.005365,0.005026,0.00557,0.006224,0.005951,0.005371,0.00557,0.004772,0.004954,0.004525,0.004697,0.004141,0.004538,0.004678,0.005166,0.005342,0.00529,0.004863,0.005072,0.006162,0.00585,0.006406,0.009863,0.01625,0.016377,0.016266,0.01679,0.01583,0.014056,0.012396,0.010882,0.00848,0.007839,0.007637,0.006989,0.006686,0.005967,0.003506,0.001764,0.001585,0.001634,0.001764,0.001758,0.002318,0.001305,0.001361,0,0.001322,0.000941,0.000928,0.000749,0.000586,0.000495,0.000387,0.000352,0.000319,0.000384,0.000316,0.000378,0.00042,0.001178,0.007803,0,0.200511,0.127194,0.170487,0.013175,0.0089,true
0.000101,0.000488,0.000771,0.000723,0.000843,0.001419,0.001383,0.001374,0.001318,0.001712,0.001061,0.000846,0.000843,0.001006,0.000931,0.000824,0.001051,0.001016,0.000807,0.001035,0.001094,0.000885,0.000837,0.000778,0.000625,0.000553,0.000514,0.000488,0.000605,0.000602,0.001042,0.000892,0.001025,0.00141,0.00126,0.001175,0.001217,0.001348,0.001523,0.001517,0.001605,0.001686,0.001719,0.001426,0.000941,0.001042,0.000993,0.001035,0.001719,0.001517,0.001712,0.001283,0.002428,0.003545,0.003239,0.002493,0.002142,0.001598,0.014847,0.00791,0.006947,0.006195,0.004183,0.002845,0.002669,0.00375,0.004378,0,0.012386,0.010078,0.010641,0.010192,0.00625,0.005335,0.003219,0.001185,0.000046,0.000023,0.000013,0.000013,0.00002,0.000036,0.000286,0.178651,0.057493,0.000142,0.002119,0.010334,0.043839,false
0.000026,0.000293,0.000527,0.000638,0.000547,0.000234,0.000189,0.000303,0.000902,0.001576,0.001374,0.001201,0.001146,0.001016,0.000853,0.000781,0,0.000938,0.001188,0.001283,0.001589,0.001966,0.002311,0.002575,0.002572,0.002347,0.002412,0.002057,0.001706,0.001859,0.001608,0.001546,0.001563,0.001413,0.00125,0.001169,0.001188,0.001471,0.001777,0.00237,0.002318,0.002425,0.002308,0.003411,0.004242,0.005,0.004863,0.004974,0.006273,0.006175,0.006139,0.005166,0.005811,0.006644,0.006439,0.005918,0.005869,0.005202,0.00401,0.005055,0.006286,0.006966,0.008997,0.008617,0.007262,0.008346,0.008337,0.006999,0.0079,0.007194,0.006136,0.006022,0.003633,0.003158,0.002878,0.002513,0.00221,0.001836,0.001563,0.000563,0.000098,0.000036,0.000003,0.049126,0.950874,0,0,0,0,false
0.000013,0.000075,0.000215,0.000397,0.000511,0.000837,0.001061,0.001133,0.001497,0.003053,0.003099,0.003516,0.0043,0.005713,0.005335,0.005127,0.006543,0.00709,0.007464,0.010247,0.009971,0.011348,0.010687,0.011823,0.013346,0.010697,0.009479,0.009479,0.007936,0.007949,0.006286,0.006468,0.005684,0.006159,0.005915,0.006032,0.005612,0.005703,0.005475,0.005762,0.005449,0.005029,0.005531,0.005452,0.005768,0.005856,0.006914,0.006986,0.009808,0.00846,0.00791,0.006927,0.006348,0.005726,0.005208,0.005215,0.005368,0.005938,0.004785,0.002721,0.002116,0.001875,0.001729,0.001875,0.00125,0.001234,0.001283,0,0.001243,0.001335,0.001279,0.001478,0.00097,0.000801,0.000785,0.000632,0.00069,0.000599,0.000583,0.000697,0.000856,0.00182,0.009346,0,0.241949,0.118579,0.043912,0.063026,0.030675,true
0.003844,0.008024,0.004141,0.003372,0.004346,0.001927,0.001012,0.000394,0.00028,0.000244,0.000199,0.000173,0.000208,0.000221,0.000378,0.000329,0.000508,0.000518,0.000579,0.000931,0.001035,0.001097,0.001191,0.00112,0.001022,0.001012,0.000856,0.000781,0.00069,0.000579,0.000553,0.000566,0.000752,0.001172,0.00109,0.001126,0.001143,0.001077,0.00127,0.001328,0.001354,0.001471,0.001563,0.002122,0.003424,0.003809,0.004476,0.005257,0.007298,0.00777,0.00875,0.012507,0.01804,0.016338,0.01584,0.018089,0.018776,0.01903,0.00182,0.000755,0.000521,0.00054,0.000508,0.000576,0.000381,0.000885,0.001064,0,0.002327,0.004001,0.005111,0.006764,0.010801,0.01638,0.01972,0.012819,0.000628,0.000176,0.00015,0.000195,0.000218,0.000231,0.001406,0,0.339469,0,0,0,0,false
0.00028,0.007926,0.010117,0.012809,0.015358,0.006497,0.004206,0.003395,0.002803,0.002734,0.003079,0.00279,0.002523,0.004157,0.005225,0.006406,0.007461,0.008568,0.00861,0.010892,0.013047,0.016104,0.015,0.015023,0.01738,0.014027,0.009613,0.009434,0.007275,0.006312,0.000605,0.000534,0.000368,0.000316,0.000309,0.000345,0.000247,0.000264,0.00027,0.000257,0.000345,0.000293,0.000345,0.000433,0.000423,0.000404,0.000391,0.000378,0.000387,0.000436,0.000492,0.000462,0.000488,0.000667,0.000622,0.00071,0.00083,0.001195,0.005397,0.011309,0.008499,0.008496,0.011146,0.008493,0.000625,0.001094,0.001097,0,0.00096,0.000817,0.000905,0.000843,0.002025,0.001527,0.001514,0.001732,0.00138,0.00167,0.002363,0.002813,0.001992,0.001852,0.026204,0.418248,0.001613,0,0,0,0,true
0.057327,0,0,0.109769,0,0,0.051507,0,0,0,0.027734,0,0,0,0.022396,0.018776,0,0,0.011924,0.00998,0,0.009535,0,0.009831,0.009951,0,0,0,0.010173,0,0,0.013652,0.015205,0,0.015299,0,0,0.014613,0,0,0,0,0,0,0.009434,0,0,0.009753,0,0.009824,0,0,0,0.008643,0,0.011667,0,0,0.006143,0,0,0,0,0,0.007373,0.003512,0,0.002269,0,0,0.000798,0,0,0,0.000208,0.000127,0,0.000046,0,0.000007,0,0,0.000003,0.344975,0.112247,0.000035,0.001246,0.000716,0,false
0.021208,0,0,0,0,0.123691,0,0,0,0,0,0,0,0,0.152972,0,0,0,0,0,0,0,0,0,0,0,0.073372,0,0,0,0,0,0,0,0,0,0,0.030719,0,0,0,0,0.030114,0,0,0,0,0,0,0,0,0,0.004115,0,0,0,0.002956,0,0,0,0,0.000212,0,0,0.000182,0,0.00013,0,0,0,0,0,0.000016,0,0,0,0,0,0,0,0,0,0.000003,0,0.427678,0,0,0,0,false
0.00002,0.000146,0.000303,0.000677,0.000853,0.001432,0.001136,0.000755,0.000576,0.000404,0.000368,0.000251,0.000241,0.000293,0.000186,0.000238,0.000273,0.000342,0.000384,0.000648,0.000758,0.000804,0.000853,0.001182,0.001006,0.000911,0.000879,0.00084,0.001097,0.001107,0.001266,0.001309,0.001055,0.001826,0.001901,0.002093,0.002106,0.0021,0.002201,0.002253,0.002337,0.002643,0.002734,0.003226,0.003805,0.003923,0.004092,0.004717,0.005892,0.00625,0.006113,0.007835,0.009831,0.010726,0.010876,0.010622,0.010846,0.011439,0.00986,0.006592,0.006273,0.006429,0.006621,0.005853,0.006543,0.0036,0.003382,0.002578,0.001738,0.001217,0.001162,0.001217,0.000986,0.000531,0.000234,0.000094,0.000023,0.000013,0.000003,0.00002,0,0.000007,0.000244,0,0,0,0,0,0,false
0.181563,0.189251,0.080016,0.060221,0.070199,0.030999,0.025885,0.019854,0.013923,0.013607,0.010465,0.009769,0.009645,0.011566,0.009906,0.006872,0.007051,0.006432,0.006022,0.004762,0.004831,0.004395,0.004782,0.004001,0.003665,0.002829,0.002308,0.001195,0.000615,0.000482,0.000221,0.000186,0.000117,0.000107,0.000101,0.000146,0.000088,0.000098,0.000107,0.000094,0.000088,0.000111,0.000078,0.000075,0.000023,0.000055,0.000052,0.000042,0.000033,0.000046,0.000055,0.000052,0.000036,0.000029,0.000023,0.000029,0.000049,0.000033,0.000062,0.000013,0.000007,0.00002,0.000016,0.000007,0.00001,0.000007,0.000003,0,0.000003,0.000003,0.000003,0.000007,0.000007,0.00001,0.00001,0,0.00001,0,0.000003,0.000003,0.00001,0.00001,0.000648,0,0,0.164715,0.098493,0.199478,0.095727,false
